QGC WPL 110
0	1	3	16	0.000000	0.000000	0.000000	0.000000	-110.92177	32.209087	60.999999	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92187	32.209187	60.999999	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92197	32.209287	60.999999	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92207	32.209387	60.999999	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92217	32.209487	60.999999	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92227	32.209587	60.999999	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92237	32.209587	60.999999	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92247	32.209487	60.999999	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92257	32.209487	60.999999	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92267	32.209487	60.999999	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92277	32.209487	60.999999	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92287	32.209487	60.999999	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92297	32.209487	60.999999	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92307	32.209487	60.999999	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92317	32.209487	60.999999	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92327	32.209587	60.999999	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92337	32.209687	60.999999	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209787	60.999999	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209887	60.999999	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209987	60.999999	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210087	60.999999	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210187	60.999999	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210287	60.999999	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210387	60.999999	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210487	60.999999	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210587	60.999999	1
26	1	3	16	20.000000	0.000000	0.000000	0.000000	-110.92347	32.210687	60.999999	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210587	60.999999	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210487	60.999999	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210387	60.999999	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210287	60.999999	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210187	60.999999	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.210087	60.999999	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209987	60.999999	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209887	60.999999	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92347	32.209787	60.999999	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92337	32.209687	60.999999	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92327	32.209587	60.999999	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92317	32.209487	60.999999	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92307	32.209487	60.999999	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92297	32.209487	60.999999	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92287	32.209487	60.999999	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92277	32.209487	60.999999	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92267	32.209487	60.999999	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92257	32.209487	60.999999	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92247	32.209487	60.999999	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92237	32.209587	60.999999	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92227	32.209587	60.999999	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92217	32.209487	60.999999	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92207	32.209387	60.999999	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92197	32.209287	60.999999	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92187	32.209187	60.999999	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	-110.92177	32.209087	60.999999	1
