QGC WPL 110
0	1	3	0.000000	0.000000	0.000000	0.000000	-110.92261	32.209181	60.999999
1	0	3	0.000000	0.000000	0.000000	0.000000	-110.9226	32.209191	60.999999
2	0	3	0.000000	0.000000	0.000000	0.000000	-110.92259	32.209201	60.999999
3	0	3	0.000000	0.000000	0.000000	0.000000	-110.92258	32.209211	60.999999
4	0	3	0.000000	0.000000	0.000000	0.000000	-110.92257	32.209221	60.999999
5	0	3	0.000000	0.000000	0.000000	0.000000	-110.92256	32.209231	60.999999
6	0	3	0.000000	0.000000	0.000000	0.000000	-110.92255	32.209241	60.999999
7	0	3	0.000000	0.000000	0.000000	0.000000	-110.92254	32.209251	60.999999
8	0	3	0.000000	0.000000	0.000000	0.000000	-110.92253	32.209261	60.999999
9	0	3	0.000000	0.000000	0.000000	0.000000	-110.92252	32.209271	60.999999
10	0	3	0.000000	0.000000	0.000000	0.000000	-110.92251	32.209281	60.999999
11	0	3	0.000000	0.000000	0.000000	0.000000	-110.9225	32.209291	60.999999
12	0	3	0.000000	0.000000	0.000000	0.000000	-110.92249	32.209301	60.999999
13	0	3	0.000000	0.000000	0.000000	0.000000	-110.92248	32.209311	60.999999
14	0	3	0.000000	0.000000	0.000000	0.000000	-110.92247	32.209321	60.999999
15	0	3	0.000000	0.000000	0.000000	0.000000	-110.92246	32.209331	60.999999
16	0	3	0.000000	0.000000	0.000000	0.000000	-110.92245	32.209341	60.999999
17	0	3	0.000000	0.000000	0.000000	0.000000	-110.92244	32.209351	60.999999
18	0	3	0.000000	0.000000	0.000000	0.000000	-110.92243	32.209361	60.999999
19	0	3	0.000000	0.000000	0.000000	0.000000	-110.92242	32.209371	60.999999
20	0	3	0.000000	0.000000	0.000000	0.000000	-110.92241	32.209381	60.999999
21	0	3	0.000000	0.000000	0.000000	0.000000	-110.9224	32.209391	60.999999
22	0	3	0.000000	0.000000	0.000000	0.000000	-110.92239	32.209401	60.999999
23	0	3	0.000000	0.000000	0.000000	0.000000	-110.92238	32.209411	60.999999
24	0	3	0.000000	0.000000	0.000000	0.000000	-110.92237	32.209421	60.999999
25	0	3	0.000000	0.000000	0.000000	0.000000	-110.92236	32.209431	60.999999
26	0	3	0.000000	0.000000	0.000000	0.000000	-110.92235	32.209441	60.999999
27	0	3	0.000000	0.000000	0.000000	0.000000	-110.92234	32.209451	60.999999
28	0	3	0.000000	0.000000	0.000000	0.000000	-110.92233	32.209461	60.999999
29	0	3	0.000000	0.000000	0.000000	0.000000	-110.92232	32.209471	60.999999
30	0	3	0.000000	0.000000	0.000000	0.000000	-110.92231	32.209481	60.999999
31	0	3	0.000000	0.000000	0.000000	0.000000	-110.9223	32.209491	60.999999
32	0	3	0.000000	0.000000	0.000000	0.000000	-110.92229	32.209501	60.999999
33	0	3	0.000000	0.000000	0.000000	0.000000	-110.92228	32.209511	60.999999
34	0	3	0.000000	0.000000	0.000000	0.000000	-110.92227	32.209521	60.999999
35	0	3	0.000000	0.000000	0.000000	0.000000	-110.92226	32.209531	60.999999
36	0	3	0.000000	0.000000	0.000000	0.000000	-110.92225	32.209541	60.999999
37	0	3	0.000000	0.000000	0.000000	0.000000	-110.92224	32.209551	60.999999
38	0	3	0.000000	0.000000	0.000000	0.000000	-110.92223	32.209561	60.999999
39	0	3	0.000000	0.000000	0.000000	0.000000	-110.92222	32.209571	60.999999
40	0	3	0.000000	0.000000	0.000000	0.000000	-110.92221	32.209581	60.999999
41	0	3	0.000000	0.000000	0.000000	0.000000	-110.9222	32.209591	60.999999
42	0	3	0.000000	0.000000	0.000000	0.000000	-110.92219	32.209591	60.999999
43	0	3	0.000000	0.000000	0.000000	0.000000	-110.92218	32.209591	60.999999
44	0	3	0.000000	0.000000	0.000000	0.000000	-110.92217	32.209591	60.999999
45	0	3	0.000000	0.000000	0.000000	0.000000	-110.92216	32.209591	60.999999
46	0	3	0.000000	0.000000	0.000000	0.000000	-110.92215	32.209591	60.999999
47	0	3	0.000000	0.000000	0.000000	0.000000	-110.92214	32.209601	60.999999
48	0	3	0.000000	0.000000	0.000000	0.000000	-110.92213	32.209601	60.999999
49	0	3	0.000000	0.000000	0.000000	0.000000	-110.92212	32.209601	60.999999
50	0	3	0.000000	0.000000	0.000000	0.000000	-110.92211	32.209601	60.999999
51	0	3	0.000000	0.000000	0.000000	0.000000	-110.9221	32.209601	60.999999
52	0	3	0.000000	0.000000	0.000000	0.000000	-110.92209	32.209601	60.999999
53	0	3	0.000000	0.000000	0.000000	0.000000	-110.92208	32.209601	60.999999
54	0	3	0.000000	0.000000	0.000000	0.000000	-110.92207	32.209601	60.999999
55	0	3	0.000000	0.000000	0.000000	0.000000	-110.92206	32.209601	60.999999
56	0	3	0.000000	0.000000	0.000000	0.000000	-110.92205	32.209601	60.999999
57	0	3	0.000000	0.000000	0.000000	0.000000	-110.92204	32.209611	60.999999
58	0	3	0.000000	0.000000	0.000000	0.000000	-110.92203	32.209611	60.999999
59	0	3	0.000000	0.000000	0.000000	0.000000	-110.92202	32.209611	60.999999
60	0	3	0.000000	0.000000	0.000000	0.000000	-110.92201	32.209611	60.999999
61	0	3	0.000000	0.000000	0.000000	0.000000	-110.922	32.209611	60.999999
62	0	3	0.000000	0.000000	0.000000	0.000000	-110.92199	32.209611	60.999999
63	0	3	0.000000	0.000000	0.000000	0.000000	-110.92198	32.209611	60.999999
64	0	3	0.000000	0.000000	0.000000	0.000000	-110.92197	32.209611	60.999999
65	0	3	0.000000	0.000000	0.000000	0.000000	-110.92196	32.209611	60.999999
66	0	3	0.000000	0.000000	0.000000	0.000000	-110.92195	32.209611	60.999999
67	0	3	0.000000	0.000000	0.000000	0.000000	-110.92194	32.209621	60.999999
68	0	3	0.000000	0.000000	0.000000	0.000000	-110.92193	32.209621	60.999999
69	0	3	0.000000	0.000000	0.000000	0.000000	-110.92192	32.209621	60.999999
70	0	3	0.000000	0.000000	0.000000	0.000000	-110.92191	32.209621	60.999999
71	0	3	0.000000	0.000000	0.000000	0.000000	-110.9219	32.209621	60.999999
72	0	3	0.000000	0.000000	0.000000	0.000000	-110.92189	32.209621	60.999999
73	0	3	0.000000	0.000000	0.000000	0.000000	-110.92188	32.209621	60.999999
74	0	3	0.000000	0.000000	0.000000	0.000000	-110.92187	32.209621	60.999999
75	0	3	0.000000	0.000000	0.000000	0.000000	-110.92186	32.209621	60.999999
76	0	3	0.000000	0.000000	0.000000	0.000000	-110.92185	32.209621	60.999999
77	0	3	0.000000	0.000000	0.000000	0.000000	-110.92184	32.209621	60.999999
78	0	3	0.000000	0.000000	0.000000	0.000000	-110.92183	32.209631	60.999999
79	0	3	0.000000	0.000000	0.000000	0.000000	-110.92182	32.209631	60.999999
80	0	3	0.000000	0.000000	0.000000	0.000000	-110.92181	32.209631	60.999999
81	0	3	0.000000	0.000000	0.000000	0.000000	-110.9218	32.209631	60.999999
82	0	3	0.000000	0.000000	0.000000	0.000000	-110.92179	32.209631	60.999999
83	0	3	0.000000	0.000000	0.000000	0.000000	-110.92178	32.209631	60.999999
84	0	3	0.000000	0.000000	0.000000	0.000000	-110.92177	32.209631	60.999999
85	0	3	0.000000	0.000000	0.000000	0.000000	-110.92176	32.209641	60.999999
86	0	3	0.000000	0.000000	0.000000	0.000000	-110.92175	32.209651	60.999999
87	0	3	0.000000	0.000000	0.000000	0.000000	-110.92174	32.209661	60.999999
88	0	3	0.000000	0.000000	0.000000	0.000000	-110.92174	32.209671	60.999999
